account_id,district_id,frequency,Date,Account_type,,
2987,18,Monthly Issuance,1995-02-10,NRI account,,
2988,66,Issuance After a Transaction ,1995-02-09,Salary account,,
2989,4,Monthly Issuance,1995-02-09,Savings account,,
2990,30,Monthly Issuance,1995-02-09,NRI account,,
2991,19,Monthly Issuance,1995-02-08,Savings account,,
2992,43,Monthly Issuance,1995-02-08,NRI account,,
2993,1,Weekly Issuance,1995-02-08,Savings account,,
2994,77,Monthly Issuance,1995-02-06,NRI account,,
2995,51,Monthly Issuance,1995-02-06,Salary account,,
2996,54,Monthly Issuance,1995-02-05,NRI account,,
2997,40,Monthly Issuance,1995-02-05,Salary account,,
2998,21,Monthly Issuance,1995-02-05,Salary account,,
2999,66,Monthly Issuance,1995-02-04,NRI account,,
3000,28,Monthly Issuance,1995-02-04,Salary account,,
3001,1,Monthly Issuance,1995-02-03,Salary account,,
3003,18,Monthly Issuance,1995-02-03,Savings account,,
3004,11,Monthly Issuance,1995-02-01,Savings account,,
3005,42,Issuance After a Transaction ,1995-01-29,NRI account,,
3006,64,Monthly Issuance,1995-01-28,NRI account,,
3007,16,Monthly Issuance,1995-01-27,NRI account,,
3008,72,Monthly Issuance,1995-01-27,NRI account,,
3009,1,Monthly Issuance,1995-01-26,NRI account,,
3010,46,Monthly Issuance,1995-01-26,Salary account,,
3011,64,Monthly Issuance,1995-01-25,Salary account,,
3012,49,Monthly Issuance,1995-01-25,NRI account,,
3013,73,Monthly Issuance,1995-01-25,NRI account,,
3014,75,Weekly Issuance,1995-01-25,Salary account,,
3015,19,Monthly Issuance,1995-01-25,Savings account,,
3016,26,Monthly Issuance,1995-01-25,Savings account,,
3017,75,Monthly Issuance,1995-01-24,Salary account,,
3018,34,Monthly Issuance,1995-01-24,Savings account,,
3019,33,Monthly Issuance,1995-01-23,Salary account,,
3020,3,Monthly Issuance,1995-01-22,Salary account,,
3021,10,Monthly Issuance,1995-01-22,Savings account,,
3022,64,Monthly Issuance,1995-01-21,NRI account,,
3023,35,Monthly Issuance,1995-01-21,Savings account,,
3024,1,Monthly Issuance,1995-01-20,Salary account,,
3025,25,Monthly Issuance,1995-01-20,Salary account,,
3026,24,Monthly Issuance,1995-01-19,Savings account,,
3027,62,Monthly Issuance,1995-01-19,Savings account,,
3028,27,Monthly Issuance,1995-01-19,Salary account,,
3029,42,Monthly Issuance,1995-01-19,Salary account,,
3030,65,Monthly Issuance,1995-01-18,NRI account,,
3031,51,Monthly Issuance,1995-01-18,NRI account,,
3032,5,Monthly Issuance,1995-01-18,Savings account,,
3033,69,Monthly Issuance,1995-01-17,NRI account,,
3035,15,Weekly Issuance,1995-01-17,NRI account,,
3036,10,Monthly Issuance,1995-01-17,NRI account,,
3037,44,Monthly Issuance,1995-01-17,NRI account,,
3038,10,Monthly Issuance,1995-01-17,NRI account,,
3039,1,Monthly Issuance,1995-01-16,Salary account,,
3040,17,Monthly Issuance,1995-01-16,NRI account,,
3041,70,Monthly Issuance,1995-01-16,Salary account,,
3042,10,Monthly Issuance,1995-01-16,Salary account,,
3043,1,Monthly Issuance,1995-01-15,Salary account,,
3044,72,Monthly Issuance,1995-01-15,Salary account,,
3045,1,Monthly Issuance,1995-01-14,NRI account,,
3046,74,Monthly Issuance,1995-01-13,Savings account,,
3047,16,Monthly Issuance,1995-01-13,Savings account,,
3048,74,Weekly Issuance,1995-01-11,Salary account,,
3049,61,Monthly Issuance,1995-01-11,Salary account,,
3050,60,Monthly Issuance,1995-01-10,NRI account,,
3051,9,Monthly Issuance,1995-01-09,NRI account,,
3052,44,Monthly Issuance,1995-01-08,Savings account,,
3053,11,Monthly Issuance,1995-01-07,NRI account,,
3055,15,Monthly Issuance,1995-01-06,Salary account,,
3056,55,Monthly Issuance,1995-01-06,NRI account,,
3057,9,Monthly Issuance,1995-01-06,Salary account,,
3058,44,Monthly Issuance,1995-01-06,Salary account,,
3059,1,Monthly Issuance,1995-01-05,Salary account,,
3060,73,Monthly Issuance,1995-01-05,Salary account,,
3061,76,Monthly Issuance,1995-01-05,NRI account,,
3062,17,Monthly Issuance,1995-01-05,Savings account,,
3063,72,Monthly Issuance,1995-01-04,Savings account,,
3064,40,Monthly Issuance,1995-01-04,Salary account,,
3066,74,Monthly Issuance,1995-01-03,NRI account,,
3067,46,Monthly Issuance,1995-01-03,Savings account,,
3068,59,Monthly Issuance,1995-01-03,Savings account,,
3069,66,Monthly Issuance,1995-01-03,NRI account,,
3070,56,Monthly Issuance,1995-01-02,Salary account,,
3071,41,Monthly Issuance,1995-01-01,Savings account,,
3072,8,Monthly Issuance,1994-12-27,Salary account,,
3074,74,Weekly Issuance,1994-12-25,NRI account,,
3075,71,Monthly Issuance,1994-12-24,Salary account,,
3076,54,Monthly Issuance,1994-12-23,NRI account,,
3077,64,Monthly Issuance,1994-12-23,Savings account,,
3078,1,Monthly Issuance,1994-12-22,Salary account,,
3079,18,Monthly Issuance,1994-12-20,Savings account,,
3080,57,Monthly Issuance,1994-12-20,NRI account,,
3082,33,Monthly Issuance,1994-12-20,NRI account,,
3083,66,Monthly Issuance,1994-12-20,Savings account,,
3084,59,Weekly Issuance,1994-12-19,NRI account,,
3085,66,Monthly Issuance,1994-12-19,Savings account,,
3086,1,Monthly Issuance,1994-12-18,Salary account,,
3087,15,Monthly Issuance,1994-12-18,Savings account,,
3088,18,Monthly Issuance,1994-12-18,Savings account,,
3089,12,Weekly Issuance,1994-12-18,Savings account,,
3090,1,Monthly Issuance,1994-12-17,Savings account,,
3091,3,Monthly Issuance,1994-12-17,NRI account,,
3092,46,Monthly Issuance,1994-12-11,NRI account,,
3093,16,Monthly Issuance,1994-12-09,Savings account,,
3094,56,Monthly Issuance,1994-12-09,NRI account,,
3096,68,Monthly Issuance,1994-12-09,Salary account,,
3097,66,Monthly Issuance,1994-12-08,Savings account,,
3098,1,Monthly Issuance,1994-12-08,Salary account,,
3099,70,Monthly Issuance,1994-12-08,Savings account,,
3100,65,Monthly Issuance,1994-12-08,Salary account,,
3101,1,Monthly Issuance,1994-12-08,NRI account,,
3102,33,Monthly Issuance,1994-12-07,Savings account,,
3103,1,Issuance After a Transaction ,1994-12-05,NRI account,,
3104,1,Monthly Issuance,1994-12-05,NRI account,,
3105,37,Monthly Issuance,1994-12-04,Savings account,,
3106,12,Weekly Issuance,1994-12-02,Salary account,,
3107,5,Monthly Issuance,1994-12-01,Savings account,,
3108,53,Monthly Issuance,1994-12-01,Savings account,,
3109,18,Monthly Issuance,1994-12-01,NRI account,,
3110,48,Monthly Issuance,1994-11-28,Savings account,,
3111,60,Monthly Issuance,1994-11-27,Savings account,,
3112,38,Monthly Issuance,1994-11-27,Savings account,,
3113,67,Monthly Issuance,1994-11-27,NRI account,,
3114,1,Monthly Issuance,1994-11-26,Savings account,,
3115,14,Monthly Issuance,1994-11-25,Salary account,,
3116,54,Monthly Issuance,1994-11-24,Savings account,,
3117,33,Monthly Issuance,1994-11-24,Savings account,,
3118,48,Monthly Issuance,1994-11-23,NRI account,,
3119,33,Monthly Issuance,1994-11-22,Salary account,,
3120,1,Monthly Issuance,1994-11-21,Savings account,,
3121,46,Monthly Issuance,1994-11-21,Savings account,,
3122,74,Monthly Issuance,1994-11-17,Salary account,,
3124,6,Monthly Issuance,1994-11-15,Savings account,,
3125,37,Monthly Issuance,1994-11-15,Savings account,,
3126,17,Monthly Issuance,1994-11-15,NRI account,,
3127,66,Monthly Issuance,1994-11-13,NRI account,,
3128,1,Monthly Issuance,1994-11-13,Savings account,,
3129,5,Monthly Issuance,1994-11-10,Savings account,,
3130,13,Monthly Issuance,1994-11-08,Salary account,,
3131,21,Monthly Issuance,1994-11-08,NRI account,,
3132,56,Monthly Issuance,1994-11-07,Salary account,,
3133,66,Monthly Issuance,1994-11-06,Salary account,,
3134,48,Monthly Issuance,1994-11-05,NRI account,,
3135,72,Monthly Issuance,1994-11-04,Salary account,,
3136,69,Monthly Issuance,1994-11-03,Savings account,,
3137,39,Monthly Issuance,1994-11-02,Savings account,,
3138,37,Monthly Issuance,1994-11-02,Savings account,,
3139,12,Monthly Issuance,1994-10-30,Savings account,,
3140,3,Monthly Issuance,1994-10-30,Savings account,,
3141,1,Weekly Issuance,1994-10-29,Salary account,,
3142,2,Monthly Issuance,1994-10-28,NRI account,,
3143,38,Monthly Issuance,1994-10-28,NRI account,,
3144,67,Monthly Issuance,1994-10-27,Salary account,,
3145,4,Monthly Issuance,1994-10-25,Salary account,,
3146,68,Monthly Issuance,1994-10-24,Savings account,,
3147,54,Monthly Issuance,1994-10-23,Salary account,,
3148,33,Monthly Issuance,1994-10-22,Salary account,,
3149,57,Monthly Issuance,1994-10-22,Savings account,,
3151,6,Monthly Issuance,1994-10-21,Salary account,,
3152,1,Monthly Issuance,1994-10-21,Savings account,,
3153,2,Monthly Issuance,1994-10-19,Savings account,,
3154,1,Monthly Issuance,1994-10-18,NRI account,,
3155,28,Monthly Issuance,1994-10-17,Salary account,,
3156,1,Issuance After a Transaction ,1994-10-16,Salary account,,
3157,77,Monthly Issuance,1994-10-16,Salary account,,
3158,71,Monthly Issuance,1994-10-16,NRI account,,
3160,22,Monthly Issuance,1994-10-15,Salary account,,
3161,48,Monthly Issuance,1994-10-15,Salary account,,
3162,63,Weekly Issuance,1994-10-15,NRI account,,
3163,41,Monthly Issuance,1994-10-13,Savings account,,
3164,33,Monthly Issuance,1994-10-13,Savings account,,
3166,71,Monthly Issuance,1994-10-12,Salary account,,
3167,18,Monthly Issuance,1994-10-11,Savings account,,
3168,39,Monthly Issuance,1994-10-11,Savings account,,
3169,19,Monthly Issuance,1994-10-09,Savings account,,
3170,1,Monthly Issuance,1994-10-09,NRI account,,
3171,61,Monthly Issuance,1994-10-08,NRI account,,
3172,77,Monthly Issuance,1994-10-08,NRI account,,
3173,39,Monthly Issuance,1994-10-08,Salary account,,
3174,65,Monthly Issuance,1994-10-08,Savings account,,
3175,50,Monthly Issuance,1994-10-08,NRI account,,
3176,26,Monthly Issuance,1994-10-08,NRI account,,
3177,74,Monthly Issuance,1994-10-07,Salary account,,
3178,4,Monthly Issuance,1994-10-07,NRI account,,
3179,71,Monthly Issuance,1994-10-05,Savings account,,
3180,1,Monthly Issuance,1994-10-05,Salary account,,
3181,42,Monthly Issuance,1994-10-04,Salary account,,
3182,6,Monthly Issuance,1994-10-04,NRI account,,
3183,45,Monthly Issuance,1994-10-03,Salary account,,
3184,1,Monthly Issuance,1994-10-02,Savings account,,
3185,45,Monthly Issuance,1994-10-02,NRI account,,
3186,10,Monthly Issuance,1994-10-02,Salary account,,
3187,59,Monthly Issuance,1994-10-01,Salary account,,
3188,24,Monthly Issuance,1994-10-01,Savings account,,
3189,29,Monthly Issuance,1994-09-29,NRI account,,
3190,1,Monthly Issuance,1994-09-28,Salary account,,
3191,72,Monthly Issuance,1994-09-27,NRI account,,
3192,18,Monthly Issuance,1994-09-26,Salary account,,
3193,74,Monthly Issuance,1994-09-25,Salary account,,
3194,11,Monthly Issuance,1994-09-23,Salary account,,
3195,40,Monthly Issuance,1994-09-23,Savings account,,
3196,1,Monthly Issuance,1994-09-21,Salary account,,
3197,1,Monthly Issuance,1994-09-20,NRI account,,
3199,66,Monthly Issuance,1994-09-20,NRI account,,
3200,17,Issuance After a Transaction ,1994-09-20,NRI account,,
3201,4,Monthly Issuance,1994-09-19,Salary account,,
3202,8,Monthly Issuance,1994-09-19,NRI account,,
3203,23,Monthly Issuance,1994-09-16,NRI account,,
3204,61,Monthly Issuance,1994-09-15,Salary account,,
3205,1,Monthly Issuance,1994-09-15,Savings account,,
3206,38,Monthly Issuance,1994-09-14,Salary account,,
3208,29,Monthly Issuance,1994-09-13,NRI account,,
3209,45,Monthly Issuance,1994-09-13,Salary account,,
3210,1,Monthly Issuance,1994-09-13,NRI account,,
3211,72,Monthly Issuance,1994-09-13,Savings account,,
3212,70,Monthly Issuance,1994-09-13,Salary account,,
3213,51,Monthly Issuance,1994-09-11,Salary account,,
3214,67,Monthly Issuance,1994-09-10,Salary account,,
3216,3,Monthly Issuance,1994-09-09,Salary account,,
3217,75,Issuance After a Transaction ,1994-09-08,NRI account,,
3218,41,Monthly Issuance,1994-09-08,Salary account,,
3219,1,Monthly Issuance,1994-09-08,NRI account,,
3220,29,Monthly Issuance,1994-09-07,Salary account,,
3221,5,Monthly Issuance,1994-09-05,NRI account,,
3222,4,Monthly Issuance,1994-09-04,Savings account,,
3223,1,Monthly Issuance,1994-09-03,NRI account,,
3224,55,Monthly Issuance,1994-09-03,Salary account,,
3225,1,Monthly Issuance,1994-09-03,NRI account,,
3226,65,Monthly Issuance,1994-09-03,NRI account,,
3227,1,Monthly Issuance,1994-09-02,Salary account,,
3228,29,Monthly Issuance,1994-09-02,NRI account,,
3229,64,Monthly Issuance,1994-09-02,Savings account,,
3230,1,Monthly Issuance,1994-09-02,Savings account,,
3231,73,Monthly Issuance,1994-09-01,Salary account,,
3232,37,Monthly Issuance,1994-08-30,Salary account,,
3233,31,Monthly Issuance,1994-08-29,Savings account,,
3234,1,Monthly Issuance,1994-08-29,Savings account,,
3235,8,Monthly Issuance,1994-08-29,Savings account,,
3236,52,Monthly Issuance,1994-08-28,NRI account,,
3237,20,Monthly Issuance,1994-08-27,Salary account,,
3238,47,Monthly Issuance,1994-08-27,Savings account,,
3239,5,Monthly Issuance,1994-08-26,Savings account,,
3240,35,Weekly Issuance,1994-08-24,Savings account,,
3241,44,Monthly Issuance,1994-08-24,Savings account,,
3242,28,Monthly Issuance,1994-08-24,NRI account,,
3243,1,Monthly Issuance,1994-08-24,Salary account,,
3244,56,Monthly Issuance,1994-08-22,Salary account,,
3245,45,Monthly Issuance,1994-08-21,Salary account,,
3246,54,Monthly Issuance,1994-08-21,NRI account,,
3247,61,Monthly Issuance,1994-08-19,NRI account,,
3248,77,Monthly Issuance,1994-08-19,Savings account,,
3249,74,Monthly Issuance,1994-08-18,Savings account,,
3250,1,Monthly Issuance,1994-08-18,NRI account,,
3251,59,Monthly Issuance,1994-08-18,Salary account,,
3252,12,Monthly Issuance,1994-08-18,Savings account,,
3253,71,Issuance After a Transaction ,1994-08-16,Salary account,,
3254,36,Monthly Issuance,1994-08-14,Salary account,,
3255,1,Monthly Issuance,1994-08-14,Salary account,,
3256,40,Monthly Issuance,1994-08-12,Savings account,,
3258,53,Monthly Issuance,1994-08-12,Savings account,,
3259,1,Monthly Issuance,1994-08-11,Salary account,,
3260,68,Monthly Issuance,1994-08-11,NRI account,,
3261,1,Monthly Issuance,1994-08-11,Savings account,,
3262,23,Monthly Issuance,1994-08-09,Savings account,,
3263,44,Monthly Issuance,1994-08-08,NRI account,,
3264,70,Monthly Issuance,1994-08-05,NRI account,,
3265,52,Issuance After a Transaction ,1994-08-04,Salary account,,
3266,14,Monthly Issuance,1994-08-02,Savings account,,
3267,64,Monthly Issuance,1994-08-01,Savings account,,
3268,21,Monthly Issuance,1994-08-01,Savings account,,
3269,37,Monthly Issuance,1994-08-01,Salary account,,
3270,30,Monthly Issuance,1994-07-30,NRI account,,
3271,8,Monthly Issuance,1994-07-28,NRI account,,
3272,53,Monthly Issuance,1994-07-27,NRI account,,
3273,74,Monthly Issuance,1994-07-25,Salary account,,
3274,76,Monthly Issuance,1994-07-25,NRI account,,
3275,74,Monthly Issuance,1994-07-24,Salary account,,
3276,1,Monthly Issuance,1994-07-23,Salary account,,
3277,36,Monthly Issuance,1994-07-22,Salary account,,
3278,4,Monthly Issuance,1994-07-21,NRI account,,
3279,46,Weekly Issuance,1994-07-18,NRI account,,
3280,1,Monthly Issuance,1994-07-17,Salary account,,
3281,1,Monthly Issuance,1994-07-17,Savings account,,
3282,1,Monthly Issuance,1994-07-17,Salary account,,
3283,68,Monthly Issuance,1994-07-16,Salary account,,
3284,64,Monthly Issuance,1994-07-16,NRI account,,
3285,43,Monthly Issuance,1994-07-14,NRI account,,
3286,8,Monthly Issuance,1994-07-14,NRI account,,
3287,18,Monthly Issuance,1994-07-13,NRI account,,
3288,54,Monthly Issuance,1994-07-10,NRI account,,
3289,1,Monthly Issuance,1994-07-10,Savings account,,
3290,19,Monthly Issuance,1994-07-09,Salary account,,
3291,45,Monthly Issuance,1994-07-09,NRI account,,
3292,1,Monthly Issuance,1994-07-08,Salary account,,
3293,1,Monthly Issuance,1994-07-06,Salary account,,
3294,75,Monthly Issuance,1994-07-04,Savings account,,
3296,67,Monthly Issuance,1994-07-04,Savings account,,
3297,53,Monthly Issuance,1994-07-04,NRI account,,
3298,29,Monthly Issuance,1994-07-03,Salary account,,
3299,11,Weekly Issuance,1994-07-03,NRI account,,
3300,71,Monthly Issuance,1994-07-02,NRI account,,
3301,14,Monthly Issuance,1994-07-01,Salary account,,
3302,21,Monthly Issuance,1994-06-29,Savings account,,
3303,1,Monthly Issuance,1994-06-29,NRI account,,
3304,36,Monthly Issuance,1994-06-25,Savings account,,
3305,13,Monthly Issuance,1994-06-25,Salary account,,
3306,75,Monthly Issuance,1994-06-22,Salary account,,
3307,30,Monthly Issuance,1994-06-21,Savings account,,
3308,40,Monthly Issuance,1994-06-19,NRI account,,
3309,66,Monthly Issuance,1994-06-19,NRI account,,
3310,25,Monthly Issuance,1994-06-17,Savings account,,
3311,8,Monthly Issuance,1994-06-17,NRI account,,
3312,30,Monthly Issuance,1994-06-15,Savings account,,
3314,25,Monthly Issuance,1994-06-14,Salary account,,
3315,23,Monthly Issuance,1994-06-13,Savings account,,
3316,28,Monthly Issuance,1994-06-12,Savings account,,
3317,4,Monthly Issuance,1994-06-10,Savings account,,
3318,62,Monthly Issuance,1994-06-10,NRI account,,
3319,56,Monthly Issuance,1994-06-08,NRI account,,
3320,1,Monthly Issuance,1994-06-08,Salary account,,
3321,17,Monthly Issuance,1994-06-08,Savings account,,
3322,65,Weekly Issuance,1994-06-08,Savings account,,
3323,13,Monthly Issuance,1994-06-07,NRI account,,
3324,3,Monthly Issuance,1994-06-07,Salary account,,
3325,11,Monthly Issuance,1994-06-07,NRI account,,
3326,5,Monthly Issuance,1994-06-06,Salary account,,
3327,45,Monthly Issuance,1994-06-06,Salary account,,
3328,1,Monthly Issuance,1994-06-05,Salary account,,
3329,3,Monthly Issuance,1994-06-05,Savings account,,
3330,76,Monthly Issuance,1994-06-04,Salary account,,
3331,16,Monthly Issuance,1994-06-04,Salary account,,
3332,17,Monthly Issuance,1994-06-04,Salary account,,
3333,44,Monthly Issuance,1994-06-02,Salary account,,
3334,67,Monthly Issuance,1994-06-02,NRI account,,
3335,35,Monthly Issuance,1994-06-01,NRI account,,
3336,51,Monthly Issuance,1994-06-01,Salary account,,
3337,58,Issuance After a Transaction ,1994-06-01,NRI account,,
3338,25,Monthly Issuance,1994-05-29,Savings account,,
3339,1,Monthly Issuance,1994-05-26,Salary account,,
3342,59,Monthly Issuance,1994-05-26,NRI account,,
3343,1,Monthly Issuance,1994-05-26,NRI account,,
3344,70,Monthly Issuance,1994-05-26,Salary account,,
3345,22,Monthly Issuance,1994-05-25,Savings account,,
3346,1,Monthly Issuance,1994-05-24,Salary account,,
3347,4,Monthly Issuance,1994-05-24,Savings account,,
3348,4,Monthly Issuance,1994-05-24,Savings account,,
3349,47,Monthly Issuance,1994-05-23,Savings account,,
3350,74,Monthly Issuance,1994-05-22,Savings account,,
3351,70,Monthly Issuance,1994-05-22,Salary account,,
